mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mel_spectrogram,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,spectral_flatness,rms,zero_crossing_rate,tempo,tempogram,Label
-374.4459,97.04725,9.259301,-17.928537,1.1521517,-8.538063,-15.637719,-8.188658,-11.003868,1.9854145,-8.48559,2.8588998,-2.2534513,4.4045873,3.8955798,4.0316877,-3.0632076,-5.279243,-2.6637163,-3.3449302,-4.9058137,-5.809009,-1.944345,-3.5764663,-1.6487428,0.33768877,-1.0364629,-0.38452387,-1.946062,-2.2990537,4.5543833,960.2793191216974,1313.641863744187,22.421553773760024,1763.516865079365,0.0032398303,0.07941848,0.05040535094246032,[66.96428571],0.04049144730579345,dog_bark
-333.74377,133.21625,15.807837,-33.060143,-1.2894763,-17.097427,-30.018026,-22.263353,-18.194607,4.3169675,-8.516456,6.743662,-8.949879,-6.5842514,-9.244315,4.337243,-2.917047,-5.3833776,-0.19080068,-1.4608614,-4.368597,-5.365244,1.2602905,-4.6223125,-3.459002,0.06954091,-0.98468494,-2.2196445,-4.070879,-1.9765627,4.1171494,865.872848603002,1143.3085672413104,23.852010301917407,1420.6349206349207,0.001789455,0.087222986,0.053943452380952384,[110.29411765],0.05996869622560209,dog_bark
-382.80362,68.959465,4.313661,-2.062933,3.721442,-5.11752,-8.518147,-1.823458,-4.410032,4.9144535,-2.0397122,-0.43133596,-2.9195628,2.5838616,3.0853763,1.1117269,-4.269744,-2.9636116,0.079937786,-0.25499234,-4.5278344,-4.7065067,-2.235022,-2.1885488,-0.33775568,0.4722881,-1.7678733,-1.6317506,-2.9189472,-3.569758,3.008736,1132.635828279584,1453.4881318529071,21.03392229954151,2213.7896825396824,0.009837145,0.052242175,0.05905877976190476,[52.08333333],0.031150795888217547,dog_bark
-96.21553,87.579865,-52.939266,-5.2297444,-16.976635,3.661066,-4.2041698,10.106073,3.2499156,10.754143,14.2852955,5.2940707,2.312618,-2.3786738,-3.756826,-0.4513116,-2.2914746,3.6942887,-5.078943,3.3312337,-2.0591016,4.0628777,-1.7354858,5.9238796,-2.9027371,0.0058385455,-2.2251394,1.286242,-5.5281563,1.1373185,4.979878,1801.1493017270684,1495.233043380253,21.253520617992805,3214.285714285714,0.039912216,0.118702024,0.1589781746031746,[170.45454545],0.11561161028801495,dog_bark
-217.80743,124.95071,21.462078,11.288554,-10.218013,0.9427864,-1.0605781,7.17595,0.7284319,1.1154925,-4.2370477,6.8295965,8.091735,8.190949,5.3091536,11.627246,7.684259,7.1680455,3.4786143,4.306775,-0.4915374,2.8894558,-0.71131176,1.4378994,0.01490147,2.847037,1.1166183,2.6025643,-0.85377043,2.415003,2.3731945,1163.6928562475175,1572.5477546797954,20.424197472022666,2396.5153769841268,0.015070779,0.07020609,0.07109142485119048,[133.92857143],0.025050038954796003,gun_shot
-155.97624,101.08988,38.792492,27.690262,9.247017,9.354862,-1.9042586,0.36190063,-7.5408273,-3.1374831,-8.128945,-0.0033896386,-0.056662384,9.783945,6.781426,10.174808,1.0574131,2.8802965,-2.0218735,1.7711775,-5.085431,-2.180453,-5.982654,1.6884124,0.6840995,7.0534925,3.2615218,4.914119,-3.4871144,-2.356184,4.7061057,1381.4831300400463,1918.7834753862226,21.125163216980763,3465.6498015873017,0.0122701395,0.10154235,0.06590246775793651,[72.11538462],0.18900055118952733,dog_bark
-73.640114,102.90536,22.152817,18.306038,4.207329,6.3327284,-8.1561575,-3.219304,-3.5354712,4.8895464,-0.52763397,5.2797785,5.0646544,15.457858,8.388745,7.680596,-2.6005988,-1.2977158,-5.654111,-2.359358,-7.8968782,-4.3427463,-9.475685,-1.2747821,0.17907614,5.571569,-0.7659751,1.0984218,-5.4342346,-1.1007911,6.7564025,1461.6905566155604,1872.6062032072355,21.813261199308926,3471.9122023809523,0.01525159,0.15432101,0.0736452132936508,[156.25],0.1887177269956631,dog_bark
-106.96266,83.297295,18.273558,20.913935,6.82489,8.268983,-2.0140045,3.1883245,-0.6988651,5.5473247,0.8106109,8.309905,5.1027727,12.895381,7.860423,7.1700773,-4.259634,-1.3517997,-5.993874,-1.0471553,-6.732285,-4.055164,-7.8572426,1.9726017,2.7124178,7.2908907,0.9918011,3.162065,-3.457703,-0.99004567,2.951975,1826.0295978841395,2072.941193588539,20.893413361836302,4381.262400793651,0.031411257,0.09316951,0.09741598462301587,[133.92857143],0.16331704885706846,dog_bark
-117.11345,78.81543,17.137905,20.343243,6.5271983,9.999048,0.6122747,4.47462,-1.1738915,6.331276,0.95228505,7.576649,5.800843,13.230984,6.449093,6.484017,-4.628016,-1.5662845,-5.256816,-1.4296694,-8.004782,-4.8671045,-8.158856,1.4596208,1.6785611,7.2505636,1.857561,4.502076,-2.6908672,-1.2093786,2.5177202,1912.647827857475,2100.2171910854263,20.93399425884249,4528.831845238095,0.03779817,0.08386629,0.10131448412698413,[52.08333333],0.14575032162997031,dog_bark
50.997055,65.00316,2.9651942,12.424901,-11.897382,11.13838,-6.888103,10.335866,-7.377248,2.3299625,-2.9806633,3.6553679,2.2879417,5.0607605,-7.3065434,-0.93250346,-8.163743,3.1506264,1.3783859,1.8472468,-0.08982127,-0.79334515,-2.1337652,3.9541616,-3.5181553,-1.6932099,-0.05706435,4.0691495,-5.9268265,1.3046725,8.916007,2447.131540992604,2084.5491724773256,19.85973286478817,5016.741071428572,0.1324754,0.20334607,0.2129913814484127,[104.16666667],0.1435841187592577,jackhammer
