Audio,Label
"[ 9.0002601e-07 -1.1206931e-06  1.6212545e-06 ...  9.1199507e-04
  9.4562676e-04  9.4033143e-04]",dog_bark
"[-0.0003969  -0.00055106 -0.00023491 ...  0.12351111  0.00313223
 -0.11872847]",dog_bark
"[ 1.3842849e-03  2.2432040e-03  1.7152451e-03 ... -2.5162599e-03
 -1.2533000e-03  4.4732271e-05]",dog_bark
"[ 0.07684787  0.02009859 -0.12301985 ... -0.0218873  -0.00288192
  0.03522709]",engine_idling
"[-0.04003095  0.0719668   0.10665014 ... -0.04048271  0.01042189
  0.0023859 ]",engine_idling
"[ 0.03155898 -0.00295959 -0.04428783 ... -0.02200546 -0.02331541
 -0.00584319]",engine_idling
"[-0.02445212  0.02069122  0.11895912 ...  0.23574676  0.30460748
  0.37328097]",car_horn
"[-0.01234099 -0.05948175 -0.08785143 ...  0.09162525 -0.01155054
 -0.12668905]",car_horn
"[-0.02009365 -0.03558752 -0.02180563 ... -0.00618849  0.00839454
  0.02030182]",dog_bark
"[-0.00172916 -0.00263682 -0.00214332 ...  0.00880488  0.04312361
  0.07654899]",dog_bark
[0.01790296 0.03089124 0.04167325 ... 0.04868392 0.09082098 0.08985309],dog_bark
"[-0.00478405  0.00054452  0.01312197 ...  0.02965     0.00634053
 -0.00386912]",dog_bark
[0.14009283 0.22172156 0.19141702 ... 0.1046619  0.10407352 0.09614011],dog_bark
"[-0.01279444 -0.05634601 -0.10108229 ...  0.159828    0.14433163
  0.13387637]",dog_bark
"[ 0.01080881  0.07076532  0.12383533 ... -0.16258834 -0.14301984
 -0.19732925]",engine_idling
"[-0.30238715 -0.6074496  -0.5773321  ... -0.17506738 -0.17420092
 -0.15395392]",engine_idling
"[ 0.12227617  0.22357337  0.19427194 ... -0.33396873 -0.2947848
 -0.30302897]",engine_idling
"[ 0.23503092  0.40970734  0.33110362 ... -0.46398944 -0.48326975
 -0.6397224 ]",engine_idling
"[-0.14508763 -0.24360473 -0.18801032 ... -0.0021838  -0.00729182
  0.00540594]",engine_idling
"[-0.39093497 -0.74171734 -0.6638824  ... -0.11004998 -0.11440185
 -0.16105822]",engine_idling
"[-0.00074619 -0.03923837 -0.04480733 ...  0.08522932  0.05800373
  0.07012282]",engine_idling
"[-0.07623743 -0.12494832 -0.1089941  ... -0.00071548  0.00486171
 -0.03936673]",engine_idling
[0.04466402 0.09994437 0.09341357 ... 0.1770309  0.16554439 0.1706975 ],engine_idling
"[-0.02140431 -0.03150555  0.00778279 ... -0.21098025 -0.20844518
 -0.24201788]",engine_idling
"[ 0.10278883  0.18525656  0.14674462 ... -0.21130554 -0.17543112
 -0.17331538]",engine_idling
"[-0.12569669 -0.24162152 -0.1966338  ...  0.50350213  0.44488537
  0.5051211 ]",engine_idling
"[-0.11994088 -0.25647712 -0.2748584  ... -0.12684606 -0.13411431
 -0.17130612]",engine_idling
"[-0.06916042 -0.11343091 -0.07524671 ... -0.12551603 -0.12496617
 -0.14200205]",engine_idling
"[ 0.31038266  0.61376345  0.5724607  ... -0.04657897 -0.06939863
 -0.12095477]",engine_idling
"[-0.08876793 -0.1661126  -0.14894423 ... -0.05795902 -0.0128487
 -0.00038777]",engine_idling
"[-0.08719899 -0.17904986 -0.18522547 ... -0.35304755 -0.36688292
 -0.4699336 ]",engine_idling
"[ 0.01480862  0.05796413  0.08400841 ... -0.36743918 -0.34862176
 -0.405179  ]",engine_idling
"[-0.28680933 -0.5546979  -0.5161522  ... -0.13144471 -0.11374944
 -0.119923  ]",engine_idling
"[-0.2403044  -0.4493261  -0.42353386 ...  0.2108131   0.17903157
  0.2121567 ]",engine_idling
"[-0.04937622 -0.09595618 -0.08159256 ...  0.03530799  0.04185139
  0.06294239]",engine_idling
"[ 0.1261995   0.2397321   0.21991636 ... -0.03801449 -0.05544093
 -0.0996726 ]",engine_idling
"[-0.06035329 -0.08368292 -0.05998977 ... -0.14596865 -0.12510717
 -0.15733565]",engine_idling
"[-0.085759   -0.14099538 -0.13036872 ...  0.0406777   0.03404525
  0.03678897]",engine_idling
"[-0.1008734  -0.19995868 -0.20450917 ... -0.08447626 -0.06624145
 -0.06293988]",engine_idling
"[ 0.01422924  0.00591714 -0.01759646 ...  0.00921536  0.00044128
 -0.05488777]",engine_idling
"[-0.04379804 -0.08719774 -0.07168763 ...  0.31180558  0.33579656
  0.46366748]",engine_idling
"[-0.04783049 -0.1301187  -0.16918582 ...  0.1693972   0.17049563
  0.20140131]",engine_idling
[0.2726309  0.5311907  0.5022212  ... 0.5158184  0.45688003 0.48296785],engine_idling
"[ 0.19093923  0.36212957  0.35915667 ... -0.12096804 -0.13602109
 -0.13434541]",engine_idling
"[ 0.05625991  0.09178238  0.07282183 ... -0.04933451 -0.02526604
 -0.02438098]",engine_idling
"[-0.02895833 -0.05439626 -0.05547482 ...  0.07759627  0.07704644
  0.08170518]",engine_idling
"[-0.00751766 -0.01071218 -0.00745534 ... -0.00937541  0.00052355
  0.01573397]",engine_idling
[0.05540441 0.11211182 0.1128653  ... 0.0203044  0.01222633 0.03186498],engine_idling
"[ 0.01808455  0.02535054 -0.01348558 ...  0.07926736  0.09936255
  0.11639218]",engine_idling
"[ 0.0447266   0.10202592  0.09941806 ...  0.04631963  0.00116146
 -0.01202926]",engine_idling
"[ 0.06209195  0.1184334   0.08754168 ... -0.17142174 -0.15113807
 -0.17690822]",engine_idling
"[ 0.00540969  0.00381868  0.02971987 ...  0.00487834 -0.00787196
  0.07095385]",engine_idling
"[-0.27595595 -0.49779493 -0.43418536 ...  0.00850121 -0.00110961
  0.00228765]",engine_idling
[0.13604805 0.23481883 0.18131763 ... 0.03205084 0.0465766  0.10118151],engine_idling
"[-0.00139198 -0.02389272 -0.06593441 ...  0.20801567  0.22083025
  0.283206  ]",engine_idling
"[-0.03257697 -0.05892765 -0.06513254 ... -0.01390558 -0.02299619
 -0.05052551]",engine_idling
"[-0.32263023 -0.63658386 -0.643619   ... -0.19455762 -0.1994354
 -0.2626567 ]",engine_idling
"[ 0.02123976  0.0222766  -0.01984576 ...  0.12386324  0.11436864
  0.13237241]",engine_idling
"[-0.09300112 -0.12550947 -0.04183577 ... -0.41231418 -0.3783872
 -0.44005254]",engine_idling
[0.13791896 0.27014473 0.23566024 ... 0.19639073 0.223254   0.23244624],engine_idling
"[-0.10273774 -0.14998585 -0.07161085 ... -0.26818508 -0.26658416
 -0.29111284]",engine_idling
[0.05079237 0.10045537 0.10582895 ... 0.04309151 0.03549903 0.03183427],engine_idling
"[ 0.20562765  0.35656232  0.24362704 ... -0.51300335 -0.49721682
 -0.4670911 ]",engine_idling
[0.02261212 0.03160145 0.0025136  ... 0.7558912  0.7080417  0.74260235],engine_idling
"[ 0.3030822   0.42041302  0.33645174 ... -0.7556504  -0.67886454
 -0.6619154 ]",engine_idling
"[ 0.48088613  0.9161727   0.71842897 ... -0.09107738 -0.03357369
  0.06764185]",engine_idling
"[-0.37991384 -0.7276972  -0.6049466  ... -0.11051646 -0.00856331
 -0.04434258]",engine_idling
"[ 0.03696939  0.17878108  0.28222275 ... -0.1986648  -0.23482542
 -0.192201  ]",engine_idling
"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8014021e-12
 -7.3181961e-13 -1.6888145e-12]",dog_bark
[0. 0. 0. ... 0. 0. 0.],dog_bark
"[-0.01277413 -0.01692568 -0.00904435 ...  0.19423932  0.18875252
  0.21258502]",street_music
"[ 0.22965996  0.36254388  0.29425415 ... -0.07059799 -0.02901301
  0.03199364]",street_music
"[ 0.0016589   0.01749435  0.03501122 ... -0.03757986 -0.03344436
 -0.01783773]",street_music
"[-0.05225428 -0.10261745 -0.10839701 ...  0.03268671  0.01124086
 -0.00303776]",street_music
"[-0.00607481 -0.00779439  0.00709541 ... -0.36347362 -0.35289
 -0.39010084]",street_music
"[-0.0354899  -0.06058557 -0.05397203 ...  0.69517636  0.64799535
  0.6702116 ]",street_music
"[-1.3986657e-05 -9.1617068e-05 -6.3023239e-05 ... -2.3561937e-01
 -1.7395754e-01 -1.3392293e-01]",siren
"[ 0.02587206  0.06166916  0.06395554 ... -0.3457872  -0.15564525
  0.1610224 ]",siren
"[-0.23977573 -0.31537735 -0.1660526  ...  0.26128966  0.1074105
 -0.23205294]",siren
[0.10093019 0.25473338 0.30213478 ... 0.03678906 0.10769054 0.1384274 ],siren
"[-0.3183082  -0.5283778  -0.3549723  ...  0.14353402  0.11337659
  0.05262481]",siren
"[-0.03553358  0.01993344  0.09547482 ... -0.19989905 -0.31808925
 -0.47956103]",siren
"[ 0.30519506  0.64197975  0.64814675 ... -0.19062485 -0.18071581
 -0.12514094]",siren
"[-0.41220313 -0.61957484 -0.36578834 ...  0.15551478  0.20017968
  0.1888361 ]",siren
"[-0.02063499  0.10936251  0.17020112 ... -0.06583701  0.00695126
  0.09553054]",siren
"[ 0.07922056 -0.08140463 -0.38714445 ... -0.0588981  -0.03322499
  0.1511118 ]",siren
"[ 0.09418514  0.19005948  0.15766023 ... -0.25160292 -0.1000497
  0.02733912]",siren
"[ 0.1611253   0.25243223  0.10024354 ...  0.21048357  0.03848779
 -0.198102  ]",siren
[0.04791014 0.11691973 0.17111024 ... 0.02902386 0.08603705 0.13156036],siren
"[-0.28033978 -0.5143225  -0.55669945 ... -0.05189488 -0.01192743
 -0.10949963]",dog_bark
"[ 0.3053925   0.41687816  0.28034994 ...  0.09614765  0.00976085
 -0.20375548]",dog_bark
"[-0.0979078  -0.11506484 -0.17400688 ... -0.01044493  0.03961378
  0.3589834 ]",dog_bark
[0.12983677 0.32885256 0.18289207 ... 0.16063519 0.19470043 0.2802322 ],dog_bark
"[-0.00034628 -0.00057472 -0.00062071 ... -0.05337162  0.00209054
 -0.01166349]",car_horn
"[ 4.0888619e-05  3.8302521e-04  5.3551997e-04 ... -2.9482046e-01
 -3.6369729e-01 -2.2302818e-01]",car_horn
"[-0.00260375 -0.00453704 -0.00367946 ...  0.60550296  0.6592568
  0.58830947]",car_horn
"[ 2.8355070e-04  4.1275372e-04  3.5790267e-04 ... -7.4342734e-01
 -7.3839623e-01 -6.2283176e-01]",car_horn
[0.01060179 0.01698416 0.01321619 ... 0.2364096  0.32856533 0.34104106],car_horn
"[-0.16140434 -0.16527402 -0.12124211 ... -0.30656606 -0.2139277
 -0.17065433]",jackhammer
"[ 0.03157312 -0.13531737  0.11088167 ...  0.13037838  0.06597628
  0.07535701]",jackhammer
"[-0.0192585  -0.16989784 -0.02858345 ... -0.14148465 -0.07562618
 -0.1812755 ]",jackhammer
"[ 0.11156406  0.0739697  -0.00304074 ... -0.04133129 -0.2308603
  0.00569339]",jackhammer
"[-0.16067286 -0.13301541  0.01074155 ...  0.27991903 -0.18187809
  0.27404547]",jackhammer
"[-0.2740646  -0.18032612  0.145876   ... -0.20521265 -0.02974747
  0.01351272]",jackhammer
"[-0.04275719  0.23118624  0.36063477 ...  0.09769781 -0.04533986
  0.07951998]",jackhammer
"[ 0.05682959  0.20203775 -0.25370482 ... -0.00731162  0.02164008
  0.11295052]",jackhammer
"[ 0.15274747  0.17414944 -0.11697606 ... -0.24851593  0.23872367
  0.1032005 ]",jackhammer
"[ 0.14860994 -0.00323451 -0.20824835 ...  0.2066013   0.07797622
  0.07307002]",jackhammer
"[ 0.00385853 -0.03613753 -0.11136136 ... -0.11924991 -0.07106984
  0.15245163]",jackhammer
"[ 0.08481679  0.0993861  -0.0225716  ...  0.01992662  0.2189078
  0.19974059]",jackhammer
"[-0.04573832  0.25213894 -0.04523835 ... -0.14594191  0.02460503
 -0.21454845]",jackhammer
"[-0.03326434 -0.00681189  0.23964445 ...  0.17397583 -0.21729955
 -0.15595222]",jackhammer
"[ 0.02874668 -0.09014682  0.13473178 ...  0.05736385 -0.06193442
 -0.14355995]",jackhammer
"[-0.07485933 -0.37454495 -0.3872575  ... -0.19782038  0.1118848
 -0.1519339 ]",jackhammer
"[ 0.17190021 -0.1962944  -0.06808452 ...  0.09477796 -0.15415259
  0.09267457]",jackhammer
"[-0.01352673 -0.17636906 -0.18291262 ...  0.16154929 -0.14354968
 -0.0054154 ]",jackhammer
"[-0.01694714 -0.05099785  0.00558898 ...  0.12012368  0.01206344
  0.07894056]",jackhammer
[0.14305659 0.23272339 0.06809664 ... 0.35601485 0.07847803 0.16036592],jackhammer
"[-0.15577301  0.04937519 -0.14017172 ... -0.23075092 -0.10328462
 -0.05113776]",jackhammer
"[-0.12010776 -0.3081983   0.09533532 ... -0.15781786 -0.18994522
 -0.08981501]",jackhammer
"[-0.16780004 -0.04704245  0.0756903  ... -0.18778333  0.03932806
  0.10707011]",jackhammer
"[-0.03935058 -0.04930951 -0.20142166 ...  0.03150186 -0.13175637
 -0.02335374]",jackhammer
"[-0.17841631 -0.08035199 -0.13083136 ...  0.12730284  0.27002668
  0.17831336]",jackhammer
"[-0.00880069 -0.46779585 -0.03126576 ... -0.3414632  -0.16867827
  0.2983539 ]",jackhammer
"[ 0.06309078  0.01917568  0.19234803 ...  0.04489047  0.19128296
 -0.09269495]",jackhammer
"[-0.02879645  0.02922748  0.0368584  ... -0.07552374 -0.07344347
 -0.14768283]",jackhammer
"[-0.01454727  0.00141525 -0.05216769 ...  0.05472824 -0.28995377
 -0.12166238]",jackhammer
"[ 0.1225614   0.14175159  0.02895315 ... -0.2563928  -0.05958313
 -0.27916256]",jackhammer
"[-0.18008716 -0.24625574 -0.00059335 ...  0.13816917 -0.03020979
 -0.3671537 ]",jackhammer
"[-0.11201316 -0.37273577 -0.18020506 ... -0.11966308 -0.11709269
 -0.09354179]",jackhammer
